timestamp,strategy_nav,buy_hold_nav,cash_nav
2026-07-22T11:19:59.559411+00:00,9990.00999000999,9990.00999000999,10000.0
2026-07-22T11:20:05.112503+00:00,9992.229239572214,9992.229239572214,10000.0
2026-07-22T11:21:09.879400+00:00,10000.87743125931,10000.87743125931,10000.0
2026-07-22T11:22:15.049423+00:00,10004.439404309334,10004.439404309334,10000.0
2026-07-22T11:23:19.255346+00:00,10006.175821190654,10006.175821190654,10000.0
2026-07-22T11:24:24.376815+00:00,10007.45990138901,10007.45990138901,10000.0
2026-07-22T11:25:29.575681+00:00,10007.563914262924,10007.56628964947,10000.0
2026-07-22T11:26:36.781017+00:00,10004.995786717338,10004.997090636145,10000.0
2026-07-22T11:27:42.207695+00:00,10000.83821040601,10000.837456528392,10000.0
2026-07-22T11:28:47.101823+00:00,9997.643462592147,9997.641393475831,10000.0
2026-07-22T11:29:51.426911+00:00,9999.274185929855,9999.272309581338,10000.0
2026-07-22T11:30:57.239057+00:00,9996.0643696667,9996.067420063424,10000.0
2026-07-22T11:32:02.380450+00:00,9999.06754918618,9999.070713266718,10000.0
2026-07-22T11:33:06.545026+00:00,10000.96331967471,10000.966950528538,10000.0
2026-07-22T11:34:11.652142+00:00,10002.240761794896,10002.244024642356,10000.0
2026-07-22T11:35:16.923750+00:00,9999.896285254934,9999.898828857036,10000.0
2026-07-22T11:36:21.512972+00:00,9999.130543332034,9999.133902869333,10000.0
2026-07-22T11:37:25.837054+00:00,9997.038064838298,9997.039926699752,10000.0
2026-07-22T11:38:30.122872+00:00,9993.235380057156,9993.237882006084,10000.0
2026-07-22T11:39:35.400900+00:00,9994.958944722557,9994.960707274133,10000.0
2026-07-22T11:40:40.076266+00:00,9989.873596917336,9989.876244326537,10000.0
2026-07-22T11:41:45.546393+00:00,9985.68822359408,9985.692119816707,10000.0
2026-07-22T11:42:49.794334+00:00,9977.265675623976,9977.267719247558,10000.0
2026-07-22T11:43:54.778023+00:00,9977.840592594786,9977.84245054581,10000.0
2026-07-22T11:44:59.272767+00:00,9977.59161867019,9977.593203797434,10000.0
2026-07-22T11:46:04.163469+00:00,9978.297319927902,9978.298050783505,10000.0
2026-07-22T11:47:08.891162+00:00,9982.732117623162,9982.734268285645,10000.0
2026-07-22T11:48:13.579567+00:00,9991.576759225685,9991.579802263612,10000.0
2026-07-22T11:49:18.399138+00:00,9993.12390028841,9993.126315671376,10000.0
2026-07-22T11:50:23.180228+00:00,9989.107183844697,9989.109076514902,10000.0
2026-07-22T11:51:27.557728+00:00,9992.003796460398,9992.004761776037,10000.0
2026-07-22T11:52:32.543924+00:00,9989.840232030856,9989.84590169023,10000.0
2026-07-22T11:53:37.519018+00:00,9990.801348053767,9990.807256427075,10000.0
2026-07-22T11:54:42.353991+00:00,9991.616226847162,9991.621739468883,10000.0
2026-07-22T11:55:47.261755+00:00,9991.745123460796,9991.750392982582,10000.0
2026-07-22T11:56:51.755491+00:00,9989.40547532044,9989.411330308316,10000.0
2026-07-22T11:57:55.954205+00:00,9991.663655038645,9991.6698684761,10000.0
2026-07-22T11:59:00.400456+00:00,9991.245010979103,9991.249907878726,10000.0
2026-07-22T12:00:05.668128+00:00,9991.315992769372,9991.31985489332,10000.0
2026-07-22T12:01:09.777203+00:00,9990.124269463171,9990.12705795646,10000.0
2026-07-22T12:02:15.055280+00:00,9985.964781944254,9985.968031597069,10000.0
2026-07-22T12:03:19.467952+00:00,9983.030096746474,9983.032933452992,10000.0
2026-07-22T12:04:24.025151+00:00,9981.426357270322,9981.428945018968,10000.0
2026-07-22T12:05:28.900785+00:00,9978.578072936758,9978.581127933036,10000.0
2026-07-22T12:06:33.328184+00:00,9977.616001045522,9977.619095932923,10000.0
2026-07-22T12:07:37.816205+00:00,9975.184641452344,9975.187166112832,10000.0
2026-07-22T12:08:42.988614+00:00,9970.436634791691,9970.441540315005,10000.0
2026-07-22T12:09:47.910610+00:00,9972.079066128976,9972.08428388641,10000.0
2026-07-22T12:10:52.494145+00:00,9973.616554301854,9973.62087218428,10000.0
2026-07-22T12:11:57.437514+00:00,9974.282001764423,9974.286740944026,10000.0
2026-07-22T12:13:01.687163+00:00,9975.04891521259,9975.052425511725,10000.0
2026-07-22T12:14:05.851177+00:00,9977.459492219214,9977.462149472793,10000.0
2026-07-22T12:15:10.189222+00:00,9979.21110078376,9979.21394767169,10000.0
2026-07-22T12:16:14.602082+00:00,9977.117984121836,9977.122064332498,10000.0
2026-07-22T12:17:18.820526+00:00,9973.042741194884,9973.047077758149,10000.0
2026-07-22T12:18:23.366480+00:00,9968.288389053256,9968.294750136269,10000.0
2026-07-22T12:19:28.660278+00:00,9967.245062561045,9967.250489315571,10000.0
2026-07-22T12:20:33.336537+00:00,9969.451965496824,9969.456009686,10000.0
2026-07-22T12:21:38.331487+00:00,9966.711885437899,9966.716502143609,10000.0
2026-07-22T12:22:42.707955+00:00,9967.068636038026,9967.073877919498,10000.0
2026-07-22T12:23:47.532353+00:00,9967.162117493453,9967.168075389409,10000.0
2026-07-22T12:24:52.678969+00:00,9962.357450936892,9962.368574096417,10000.0
2026-07-22T12:25:57.328544+00:00,9961.59568896872,9961.606330992274,10000.0
2026-07-22T12:27:02.230622+00:00,9962.404427270916,9962.415959626873,10000.0
2026-07-22T12:28:08.367052+00:00,9966.669377814113,9966.680905046516,10000.0
2026-07-22T12:29:13.307076+00:00,9961.662465107142,9961.675087171961,10000.0
2026-07-22T12:30:18.785471+00:00,9963.982912577198,9963.997764769241,10000.0
2026-07-22T12:31:23.472947+00:00,9961.089288752162,9961.107418612768,10000.0
2026-07-22T12:32:28.602703+00:00,9965.955922121271,9965.971743677896,10000.0
2026-07-22T12:33:33.255268+00:00,9964.448821502961,9964.464370066209,10000.0
2026-07-22T12:34:38.190435+00:00,9960.468071904816,9960.483810600686,10000.0
2026-07-22T12:35:42.569393+00:00,9959.655402216304,9959.669034925977,10000.0
2026-07-22T12:36:47.366327+00:00,9963.724655324979,9963.739455661242,10000.0
2026-07-22T12:37:51.807359+00:00,9965.218779892852,9965.231313941582,10000.0
2026-07-22T12:38:56.820964+00:00,9962.57945654055,9962.590964179411,10000.0
2026-07-22T12:40:01.473277+00:00,9965.945162507425,9965.960292373231,10000.0
2026-07-22T12:41:05.998697+00:00,9968.303105858,9968.320609622322,10000.0
2026-07-22T12:42:10.322954+00:00,9965.986166895827,9966.004093810994,10000.0
2026-07-22T12:43:14.762736+00:00,9966.381252819023,9966.399329369217,10000.0
2026-07-22T12:44:18.817503+00:00,9961.93258343206,9961.950504385903,10000.0
2026-07-22T12:45:24.178721+00:00,9960.931768285493,9960.947884772157,10000.0
2026-07-22T12:46:29.561355+00:00,9962.024303367683,9962.040437042366,10000.0
2026-07-22T12:47:33.787499+00:00,9965.15219769999,9965.16926542042,10000.0
2026-07-22T12:48:37.722668+00:00,9966.179249827916,9966.19515186002,10000.0
2026-07-22T12:49:41.958007+00:00,9955.71829158893,9955.73432525006,10000.0
2026-07-22T12:50:46.484514+00:00,9954.284952850603,9954.301319366163,10000.0
2026-07-22T12:51:51.354360+00:00,9956.044277446123,9956.062368235027,10000.0
2026-07-22T12:52:55.509797+00:00,9959.97342076433,9959.991193488011,10000.0
2026-07-22T12:54:00.712864+00:00,9963.197787835848,9963.215870009335,10000.0
2026-07-22T12:55:06.076869+00:00,9966.596675926603,9966.6134833254,10000.0
2026-07-22T12:56:10.771390+00:00,9953.161828509828,9953.179007238687,10000.0
2026-07-22T12:57:15.700955+00:00,9937.149720686502,9937.176087217907,10000.0
2026-07-22T12:58:20.727145+00:00,9947.607602645254,9947.631360316524,10000.0
2026-07-22T12:59:25.137906+00:00,9957.135178866034,9957.155400184314,10000.0
2026-07-22T13:00:29.559202+00:00,9956.308905452843,9956.325947390103,10000.0
2026-07-22T13:01:34.743741+00:00,9950.055164040665,9950.072759249333,10000.0
2026-07-22T13:02:38.735131+00:00,9953.25367292673,9953.2755102564,10000.0
2026-07-22T13:03:43.039225+00:00,9956.532185624483,9956.553677269045,10000.0
2026-07-22T13:04:47.760855+00:00,9957.642219877249,9957.66188216021,10000.0
2026-07-22T13:05:53.284516+00:00,9960.4699232051,9960.489375081179,10000.0
2026-07-22T13:06:57.267429+00:00,9959.441969110307,9959.460965974196,10000.0
2026-07-22T13:08:01.499561+00:00,9956.48559131748,9956.509330869614,10000.0
2026-07-22T13:09:06.119992+00:00,9962.404791695431,9962.426670493658,10000.0
2026-07-22T13:10:10.181616+00:00,9966.456824660938,9966.477838117366,10000.0
2026-07-22T13:11:14.145963+00:00,9965.83211484476,9965.855608769441,10000.0
2026-07-22T13:12:18.333736+00:00,9962.476854869552,9962.500628420326,10000.0
2026-07-22T13:13:22.540539+00:00,9965.081055964038,9965.106139205447,10000.0
2026-07-22T13:14:27.256673+00:00,9966.26510567285,9966.291603924887,10000.0
2026-07-22T13:15:31.554204+00:00,9962.874167832635,9962.899328988184,10000.0
2026-07-22T13:16:35.895886+00:00,9962.20042339774,9962.226494231647,10000.0
2026-07-22T13:17:40.783981+00:00,9961.865677807356,9961.890501602289,10000.0
2026-07-22T13:18:45.433604+00:00,9958.480230803176,9958.50766120413,10000.0
2026-07-22T13:19:49.663970+00:00,9962.973157413257,9962.999330913068,10000.0
2026-07-22T13:20:54.254845+00:00,9957.183020536042,9957.20867748373,10000.0
2026-07-22T13:21:58.801552+00:00,9959.725191521773,9959.74799384907,10000.0
2026-07-22T13:23:03.115013+00:00,9959.039177034192,9959.062458631166,10000.0
2026-07-22T13:24:07.459114+00:00,9954.073470911397,9954.097354761538,10000.0
2026-07-22T13:25:11.790226+00:00,9954.4819729498,9954.506593535152,10000.0
2026-07-22T13:26:15.780544+00:00,9959.985608404077,9960.010878461357,10000.0
2026-07-22T13:27:21.167635+00:00,9959.639700641836,9959.663481793968,10000.0
2026-07-22T13:28:26.036445+00:00,9960.759298611298,9960.781929286064,10000.0
2026-07-22T13:29:30.607138+00:00,9960.994434392667,9961.017455726525,10000.0
2026-07-22T13:30:34.900592+00:00,9971.909019233839,9971.932645119145,10000.0
2026-07-22T13:31:39.107078+00:00,9969.439412251142,9969.462673151067,10000.0
2026-07-22T13:32:43.333129+00:00,9968.699462850322,9968.722287877757,10000.0
2026-07-22T13:33:47.699259+00:00,9971.760440852499,9971.779961447068,10000.0
2026-07-22T13:34:51.937313+00:00,9986.199250497712,9986.224642729241,10000.0
2026-07-22T13:35:57.025641+00:00,9988.107490073178,9988.134376736294,10000.0
2026-07-22T13:37:01.745141+00:00,9992.041358985969,9992.06608180202,10000.0
2026-07-22T13:38:05.893333+00:00,10002.192730050656,10002.220677521253,10000.0
2026-07-22T13:39:10.525833+00:00,9988.834309386568,9988.861633827004,10000.0
2026-07-22T13:40:15.265939+00:00,9997.966924064078,9997.998995094349,10000.0
2026-07-22T13:41:19.491526+00:00,10005.684843190535,10005.718670416398,10000.0
2026-07-22T13:42:24.361566+00:00,10012.92057317416,10012.955777249546,10000.0
2026-07-22T13:43:28.483141+00:00,10018.416340739686,10018.4535674221,10000.0
2026-07-22T13:44:33.418451+00:00,10017.025293462091,10017.063648574614,10000.0
2026-07-22T13:45:37.398784+00:00,10025.219528547905,10025.261437563368,10000.0
2026-07-22T13:46:41.449086+00:00,10039.328300302179,10039.384715455268,10000.0
2026-07-22T13:47:46.252641+00:00,10032.098671831702,10032.150936633117,10000.0
2026-07-22T13:48:51.085869+00:00,10018.158390105618,10018.206521362754,10000.0
2026-07-22T13:49:55.597398+00:00,10029.604866917332,10029.654517490631,10000.0
2026-07-22T13:51:00.034913+00:00,10016.56523824438,10016.618903580773,10000.0
2026-07-22T13:52:04.858120+00:00,10022.20351699452,10022.266969220691,10000.0
2026-07-22T13:53:09.040803+00:00,10019.992492862126,10020.052075583022,10000.0
2026-07-22T13:54:13.578090+00:00,10025.054787515463,10025.114312238109,10000.0
2026-07-22T13:55:18.252877+00:00,10032.14683141111,10032.20509277182,10000.0
2026-07-22T13:56:22.541908+00:00,10025.64701058604,10025.702321225386,10000.0
2026-07-22T13:57:27.334034+00:00,10026.307866639516,10026.367914387965,10000.0
2026-07-22T13:58:32.722150+00:00,10033.245429429096,10033.311838278036,10000.0
2026-07-22T13:59:38.189843+00:00,10042.74483285622,10042.838188210093,10000.0
2026-07-22T14:00:42.207501+00:00,10042.993357711479,10043.081821780113,10000.0
2026-07-22T14:01:46.600118+00:00,10035.735903731236,10035.831801396715,10000.0
2026-07-22T14:02:50.759871+00:00,10037.850086318836,10037.945280025757,10000.0
