timestamp,symbol,notional,entry_price,exit_price,gross_pnl,entry_fee_allocated,exit_fee,total_fees,net_pnl,hold_hours,mfe_pct,mae_pct,exit_reason
2026-07-22T11:35:15.479261+00:00,BNB-USDT,1.0782742676485668,570.69,571.71,0.001923772109988488,0.0010763504955385785,0.0010782742676485669,0.0021546247631871454,-0.0002308526531986574,0.2538319419444444,0.0018924459864373428,0.0,rebalance
2026-07-22T11:35:15.479261+00:00,XRP-USDT,1.4813281047372584,1.1374,1.1398,0.0031191326999204755,0.001478208972037338,0.0014813281047372584,0.002959537076774596,0.0001595956231458793,0.2538319419444444,0.0026375945138035115,0.0,rebalance
2026-07-22T12:05:29.044346+00:00,LINK-USDT,1.9417711996895832,8.634999999999998,8.63,-0.0011250122825541755,0.0019428962119721375,0.0019417711996895834,0.003884667411661721,-0.005009679694215896,0.7576000211111111,0.002663578459756974,-0.001737116386797776,rebalance
2026-07-22T12:35:44.408023+00:00,BNB-USDT,2.177152821710024,570.69,570.37,-0.0012214683502766916,0.0021783742900603007,0.002177152821710024,0.004355527111770325,-0.0055769954620470165,1.2618677091666668,0.0018924459864373428,-0.0008235644570607988,rebalance
2026-07-22T12:50:47.192510+00:00,XRP-USDT,1.3687432609524421,1.1374,1.1359,-0.0018074785557080212,0.0013705507395081504,0.0013687432609524421,0.0027392940004605923,-0.004546772556168614,1.5126411777777777,0.0026375945138035115,-0.0021979954281694625,rebalance
2026-07-22T13:05:53.533018+00:00,ADA-USDT,2.0266910597558763,0.1731,0.1727,-0.004694131001171822,0.002031385190757048,0.002026691059755876,0.004058076250512924,-0.008752207251684746,1.76440243,0.0017331022530328983,-0.00808781051415374,rebalance
2026-07-22T13:05:53.533018+00:00,LINK-USDT,1.8755731151279633,8.634934992730397,8.612,-0.004994920548163898,0.0018805680356761274,0.0018755731151279633,0.0037561411508040907,-0.008751061698967989,1.76440243,0.002671126915144193,-0.005551285883536215,rebalance
2026-07-22T13:20:57.429604+00:00,ADA-USDT,1.0980767499406738,0.1731,0.1728,-0.0019063832464247474,0.0010999831331870986,0.001098076749940674,0.0021980598831277728,-0.00410444312955252,2.015484815,0.0017331022530328983,-0.00808781051415374,rebalance
2026-07-22T13:36:02.368839+00:00,ETH-USDT,3.9545015261828667,1927.3908289585845,1930.94,0.007268585403980349,0.003947232940778886,0.003954501526182866,0.007901734466961753,-0.0006331490629814035,2.2668568247222223,0.0018414381702403606,-0.006579272230654032,rebalance
2026-07-22T13:36:02.368839+00:00,SOL-USDT,1.768416076628455,77.60949319240986,77.57,-0.0009003531826090608,0.0017693164298110639,0.001768416076628455,0.003537732506439519,-0.00443808568904858,2.2668568247222223,0.002325834123702308,-0.0065648308145335385,rebalance
2026-07-22T13:51:04.018086+00:00,XRP-USDT,1.0776390958246793,1.1373995474671368,1.1414,0.003776979192574235,0.0010738621166321053,0.0010776390958246794,0.002151501212456785,0.00162547798011745,2.517314948888889,0.004396390471579449,-0.002373438140667751,rebalance
2026-07-22T13:51:04.018086+00:00,ADA-USDT,5.116719373967271,0.17310008126428986,0.1744,0.038138299194903254,0.005078581074772368,0.005116719373967272,0.01019530044873964,0.027942998746163614,2.517314948888889,0.010398139172228467,-0.008088276181408696,rebalance
2026-07-22T14:06:06.866105+00:00,ADA-USDT,11.782546198560112,0.17310008126428986,0.1775,0.29206899027275973,0.011490477208287352,0.011782546198560112,0.023273023406847462,0.2687959668659123,2.768106065277778,0.02541835164705857,-0.008088276181408696,rebalance
2026-07-22T14:06:06.866105+00:00,LINK-USDT,2.56977395622971,8.634934992730397,8.751,0.0340830571261612,0.002535690899103549,0.00256977395622971,0.00510546485533326,0.02897759227082794,2.768106065277778,0.013441329595105892,-0.005551285883536215,rebalance
2026-07-22T14:21:11.934560+00:00,BTC-USDT,1.7916770380222715,65987.83420716086,65775.84,-0.005774538997356217,0.0017974515770196279,0.0017916770380222715,0.0035891286150418994,-0.009363667612398116,3.0195139694444446,0.0029833649672619442,-0.0064268544688020224,rebalance
