timestamp,symbol,notional,entry_price,exit_price,gross_pnl,entry_fee_allocated,exit_fee,total_fees,net_pnl,hold_hours,mfe_pct,mae_pct,exit_reason
2026-07-22T14:01:46.600118+00:00,ADA-USDT,11.585982398167289,0.1731,0.1755,0.1584407849322013,0.011427541613235087,0.011585982398167289,0.023013524011402376,0.1354272609207989,2.696400196388889,0.015597920277296406,-0.00808781051415374,rebalance
2026-07-22T15:49:23.782704+00:00,ADA-USDT,18.106156258231522,0.1731,0.1792,0.6163367922723895,0.017489819465959136,0.01810615625823152,0.035595975724190654,0.5807408165481989,4.490062025833333,0.03523974581166952,-0.00808781051415374,rebalance
2026-07-22T16:21:43.796796+00:00,ADA-USDT,11.784940142796131,0.1731331529486453,0.179,0.3862594487550552,0.011398680694041076,0.011784940142796132,0.023183620836837206,0.36307582791821796,5.028954829166667,0.03561909978722493,-0.00827774995278012,rebalance
2026-07-22T21:18:56.586214+00:00,BNB-USDT,10.100569176233648,570.7035930462772,571.08,0.006657428861968331,0.01009391174737168,0.010100569176233648,0.02019448092360533,-0.013537052061636998,9.982507445277777,0.008299241517722112,-0.0030025972626708955,rebalance
2026-07-23T13:04:40.740380+00:00,BNB-USDT,10.043438811083433,570.7035930462772,568.85,-0.032726462759839384,0.010076165273843274,0.010043438811083433,0.020119604084926707,-0.05284606684476609,25.744772491388886,0.008299241517722112,-0.005788631938767812,rebalance
2026-07-23T13:26:40.367452+00:00,BTC-USDT,11.613183243594221,65989.7929978616,64987.63,-0.17908488944921563,0.011792268133043439,0.011613183243594222,0.02340545137663766,-0.2024903408258533,26.111335566944444,0.0055773322724367675,-0.015186636483222169,rebalance
2026-07-23T17:56:12.832580+00:00,BNB-USDT,10.123100215645763,570.7035930462772,566.25,-0.07961884101927992,0.010202719056665043,0.010123100215645763,0.020325819272310808,-0.09994466029159073,30.603686991388887,0.008299241517722112,-0.011606012520303287,rebalance
2026-07-23T23:37:31.873706+00:00,BTC-USDT,10.301680994747585,65989.7929978616,65194.23,-0.12571106699465945,0.010427392061742246,0.010301680994747585,0.02072907305648983,-0.14644014005114928,36.29230952638889,0.0055773322724367675,-0.019817958784989338,rebalance
2026-07-24T07:49:06.747650+00:00,LINK-USDT,10.222309732362646,8.635,8.543,-0.11008457162324345,0.010332394303985888,0.010222309732362647,0.020554704036348535,-0.130639275659592,44.48533006638889,0.014012738853503235,-0.027099015634047482,rebalance
2026-07-24T09:20:40.325101+00:00,DOGE-USDT,10.204662073414738,0.07260965067684128,0.06977,-0.4153314542598347,0.010619993527674574,0.010204662073414738,0.02082465560108931,-0.436156109860924,46.01132380277778,0.012262134783175537,-0.05260527548660336,rebalance
